map,feasibleBellman,lengthBellman,timeBellman,solvingTimeBellman,feasibleDijkstra,lengthDijkstra,timeDijkstra,solvingTimeDijkstra,feasibleAStar,lengthAStar,timeAStar,solvingTimeAStar,mode,valid
mp,1,2515.3284,288.532706528255,472,1,2515.3284,288.532706528255,0,1,2515.3284,288.532706528255,0,0,1
mp,1,2604.7837,192.95654648494715,336,1,2604.7837,192.95654648494715,1,1,2604.7837,192.95654648494715,0,0,1
mp,1,2297.1655,199.0198756484985,380,1,2297.1655,199.0198756484985,1,1,2297.1655,199.0198756484985,0,0,1
mp,1,11694.5,1006.1179871008744,609,1,11694.5,1006.1179871008744,10,1,11694.5,1006.1179871008744,6,0,1
mp,1,6552.437,1085.868860978263,484,1,6552.437,1085.868860978263,5,1,6552.437,1085.868860978263,1,0,1
mp,1,1412.6294,549.0158055839539,340,1,1412.6294,549.0158055839539,0,1,1412.6294,549.0158055839539,0,0,1
mp,1,7817.351,1111.0069673906057,395,1,7817.351,1111.0069673906057,10,1,7817.351,1111.0069673906057,3,0,1
mp,1,1668.8058,427.3720617370606,403,1,1668.8058,427.3720617370606,0,1,1668.8058,427.3720617370606,0,0,1
mp,0,-1,-1,441,0,-1,-1,17,0,-1,-1,30,0,1
mp,1,2649.0022,251.59417687606813,648,1,2649.0022,251.59417687606813,0,1,2649.0022,251.59417687606813,0,0,1
mp,1,3144.1797,307.09036849403384,290,1,3144.1797,307.09036849403384,2,1,3144.1797,307.09036849403384,1,0,1
mp,1,4184.127,431.7268523941039,310,1,4184.127,431.7268523941039,5,1,4184.127,431.7268523941039,1,0,1
mp,0,-1,-1,5,0,-1,-1,0,0,-1,-1,0,0,1
mp,1,634.2417,209.69463106155396,339,1,634.2417,209.69463106155396,0,1,634.2417,209.69463106155396,0,0,1
mp,1,5223.3486,516.4038130302431,410,1,5223.3486,516.4038130302431,7,1,5223.3486,516.4038130302431,1,0,1
mp,1,6591.767,984.1582028086533,565,1,6591.767,984.1582028086533,11,1,6591.767,984.1582028086533,2,0,1
mp,1,4057.3662,468.7452722444534,590,1,4057.3662,468.7452722444534,2,1,4057.3662,468.7452722444534,0,0,1
mp,1,5546.882,1074.907914148604,290,1,5546.882,1074.907914148604,8,1,5546.882,1074.907914148604,1,0,1
mp,1,4030.5747,504.6492891540528,371,1,4030.5747,504.6492891540528,2,1,4030.5747,504.6492891540528,1,0,1
mp,1,6699.876,769.5675128860477,556,1,6699.876,769.5675128860477,5,1,6699.876,769.5675128860477,1,0,1
mp,1,13673.267,1529.663227921894,467,1,13673.267,1529.663227921894,13,1,13673.267,1529.663227921894,11,0,1
