map,feasibleBellman,lengthBellman,timeBellman,solvingTimeBellman,feasibleDijkstra,lengthDijkstra,timeDijkstra,solvingTimeDijkstra,feasibleAStar,lengthAStar,timeAStar,solvingTimeAStar,mode,valid
insa,1,726.77094,233.38880964088438,4,1,726.77094,233.38880964088438,0,1,726.77094,233.38880964088438,0,0,1
insa,1,1269.1257,110.26594252967834,12,1,1269.1257,110.26594252967834,0,1,1269.1257,110.26594252967834,0,0,1
insa,1,615.56635,112.14658370590215,15,1,615.56635,112.14658370590215,0,1,615.56635,112.14658370590215,0,0,1
insa,1,1046.4507,170.34997757434843,8,1,1046.4507,170.34997757434843,0,1,1046.4507,170.34997757434843,0,0,1
insa,1,1416.8425,366.9149928817749,7,1,1416.8425,366.9149928817749,0,1,1416.8425,366.9149928817749,0,0,1
insa,1,2155.6326,398.61011155772206,6,1,2155.6326,398.61011155772206,0,1,2155.6326,398.61011155772206,0,0,1
insa,1,532.1475,63.85770555496215,13,1,532.1475,63.85770555496215,0,1,532.1475,63.85770555496215,0,0,1
insa,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,1
insa,0,-1,-1,1,0,-1,-1,0,0,-1,-1,0,0,1
insa,1,1923.794,342.294297698021,10,1,1923.794,342.294297698021,0,1,1923.794,342.294297698021,0,0,1
insa,1,1354.4624,287.1182770729065,6,1,1354.4624,287.1182770729065,0,1,1354.4624,287.1182770729065,0,0,1
insa,1,26.078001,3.8391600322723387,9,1,26.078001,3.8391600322723387,0,1,26.078001,3.8391600322723387,0,0,1
insa,1,1409.7958,359.02289089965836,4,1,1409.7958,359.02289089965836,0,1,1409.7958,359.02289089965836,0,0,1
insa,1,1170.2611,155.5405274391174,4,1,1170.2611,155.5405274391174,0,1,1170.2611,155.5405274391174,0,0,1
insa,0,-1,-1,1,0,-1,-1,0,0,-1,-1,0,0,1
insa,0,-1,-1,2,0,-1,-1,0,0,-1,-1,0,0,1
insa,1,303.56052,21.85635732364655,2,1,303.56052,21.85635732364655,0,1,303.56052,21.85635732364655,0,0,1
insa,1,1561.4841,225.54537281513217,3,1,1561.4841,225.54537281513217,0,1,1561.4841,225.54537281513217,0,0,1
insa,1,1454.7734,494.3934994297027,2,1,1454.7734,494.3934994297027,0,1,1454.7734,494.3934994297027,0,0,1
insa,1,1918.4512,211.93079738616942,2,1,1918.4512,211.93079738616942,0,1,1918.4512,211.93079738616942,0,0,1
insa,1,169.10655,15.79501357269287,2,1,169.10655,15.79501357269287,0,1,169.10655,15.79501357269287,0,0,1
insa,1,844.31024,76.8152719745636,2,1,844.31024,76.8152719745636,0,1,844.31024,76.8152719745636,0,0,1
insa,1,2352.9165,468.49443228220946,2,1,2352.9165,468.49443228220946,0,1,2352.9165,468.49443228220946,0,0,1
insa,1,1696.5732,168.05032492160797,4,1,1696.5732,168.05032492160797,0,1,1696.5732,168.05032492160797,0,0,1
insa,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,1
insa,1,1638.6272,257.255757637024,3,1,1638.6272,257.255757637024,0,1,1638.6272,257.255757637024,0,0,1
insa,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,1
insa,1,1078.2338,229.1191613731384,2,1,1078.2338,229.1191613731384,0,1,1078.2338,229.1191613731384,0,0,1
insa,1,2999.2117,610.2790724036691,3,1,2999.2117,610.2790724036691,0,1,2999.2117,610.2790724036691,0,0,1
insa,1,586.21075,140.1775713157654,3,1,586.21075,140.1775713157654,0,1,586.21075,140.1775713157654,0,0,1
