map,feasibleDijkstra,lengthDijkstra,timeDijkstra,solvingTimeDijkstra,feasibleAStar,lengthAStar,timeAStar,solvingTimeAStar,mode,valid
mp,1,216592.02,13765.941627390937,227038917,1,217067.4,13955.1154305779,441700125,3,0
mp,1,154659.84,12131.732786998338,411034417,1,154659.84,12131.732786998338,582158421,3,1
mp,1,22473.361,1972.5817219467149,4276611,1,22473.361,1972.5817219467149,9448097,3,1
mp,1,113705.46,7774.80388507135,178493899,1,113750.02,7486.515721160077,288150117,3,0
mp,1,125947.68,9646.406346833375,292976380,1,125963.37,9636.605119416385,535109272,3,0
mp,1,112694.664,8716.280141481535,290464254,1,112708.31,8710.157816270963,402176095,3,0
mp,1,16627.0,1123.9934157529551,11953325,1,16627.674,1081.414246380397,20799062,3,0
mp,1,175507.92,11655.345790472722,331059534,1,175623.3,11569.22736577757,505234261,3,0
mp,1,125379.04,9592.485864416387,143690922,1,125392.29,9582.036870409278,222100166,3,0
mp,1,80138.66,5880.799553755108,155181364,1,80138.66,5880.799553755108,236277171,3,1
mp,1,84171.23,4848.49422061647,221965720,1,84171.23,4848.49422061647,274086789,3,1
mp,1,121251.68,8547.93858533273,220754031,1,121275.37,8541.227246028759,327754448,3,0
mp,1,198594.48,13550.786769664213,241995326,1,198607.73,13529.811603369568,383397236,3,0
mp,1,19983.322,1194.8740465706412,5752196,1,19983.322,1194.8740465706412,12497415,3,1
mp,1,163267.83,13824.18742099994,175245465,1,163282.23,13815.515560785707,267439684,3,0
mp,1,96920.32,6209.094948759758,91191715,1,96920.32,6209.094948759758,198921714,3,1
mp,1,96276.37,5338.387077191221,95140210,1,96276.37,5338.387077191221,159302645,3,1
mp,1,170273.84,12094.61864038958,393130729,1,170274.52,11848.94960013689,628666644,3,0
mp,1,147239.69,11090.348707108227,311234982,1,147265.48,10619.160821573942,486776682,3,0
mp,1,109112.48,8869.110512312896,123636735,1,109184.95,8807.77771313096,237707089,3,0
