map,feasibleDijkstra,lengthDijkstra,timeDijkstra,solvingTimeDijkstra,feasibleAStar,lengthAStar,timeAStar,solvingTimeAStar,mode,valid
hg,1,9749.463,870.0118024202756,17583094,1,9749.463,870.0118024202756,3897831,0,1
hg,1,18588.646,1682.4492992976052,49829551,1,18588.646,1682.4492992976052,11937281,0,1
hg,1,6094.5283,707.0347547182356,283824,1,6094.5283,707.0347547182356,99338,0,1
hg,1,75834.27,6263.182824057439,76875587,1,75834.27,6263.182824057439,48781491,0,1
hg,1,16827.213,1522.9031277772363,47328123,1,16827.213,1522.9031277772363,7649580,0,1
hg,1,42264.926,2999.7569935438964,52755211,1,42264.926,2999.7569935438964,26872766,0,1
hg,1,12671.33,1315.9538072384426,30490633,1,12671.33,1315.9538072384426,11061874,0,1
hg,1,31262.324,3035.449209784374,4666055,1,31262.324,3035.449209784374,2927076,0,1
hg,1,25345.031,1958.0943628412342,30846591,1,25345.031,1958.0943628412342,16070400,0,1
hg,1,81014.02,2916.3962377498674,32689277,1,81014.02,2916.3962377498674,16999014,0,1
hg,1,38138.93,3475.628207347869,68317676,1,38138.93,3475.628207347869,31890008,0,1
hg,1,121738.88,7737.065318847338,58952086,1,121738.88,7737.065318847338,38855223,0,1
hg,1,39847.33,2323.129049021039,67986260,1,39847.33,2323.129049021039,5165181,0,1
hg,1,22870.9,2236.076872366907,54814861,1,22870.9,2236.076872366907,23271292,0,1
hg,1,27772.166,1941.6645106391175,5657526,1,27772.166,1941.6645106391175,743970,0,1
hg,1,60131.96,4189.232948269295,46216034,1,60131.96,4189.232948269295,6659806,0,1
hg,1,40281.28,2346.5542082515453,13314862,1,40281.28,2346.5542082515453,1935840,0,1
hg,1,103742.086,8649.418964100021,73456068,1,103742.086,8649.418964100021,114276569,0,1
hg,1,80984.92,3323.1617266357975,77243609,1,80984.92,3323.1617266357975,30702490,0,1
hg,1,14629.181,1457.96207610103,34130661,1,14629.181,1457.96207610103,12023614,0,1
hg,1,9373.667,1040.7573989884515,4297319,1,9373.667,1040.7573989884515,1824081,0,1
hg,1,16213.687,3014.850892995256,43088440,1,16213.687,3014.850892995256,17520712,0,1
hg,1,60814.23,4806.4809095339115,17508506,1,60814.23,4806.4809095339115,3354524,0,1
hg,1,122744.72,8179.6493224421,43437127,1,122744.72,8179.6493224421,31258616,0,1
hg,1,7451.7456,456.4475374762552,5565764,1,7451.7456,456.4475374762552,338017,0,1
hg,0,-1,-1,49275,0,-1,-1,39075,0,1
hg,1,8873.056,1174.2818045120239,6016390,1,8873.056,1174.2818045120239,2536558,0,1
hg,1,19474.06,1675.8689932455334,50563857,1,19474.06,1675.8689932455334,7641618,0,1
hg,1,39269.902,3114.514503896168,29601175,1,39269.902,3114.514503896168,14881970,0,1
