map,feasibleDijkstra,lengthDijkstra,timeDijkstra,solvingTimeDijkstra,feasibleAStar,lengthAStar,timeAStar,solvingTimeAStar,mode,valid
toulouse,1,1111.0277,161.89362921237944,316306,1,1111.0277,161.89362921237944,54448,0,1
toulouse,1,4608.9897,660.5728958845139,7583852,1,4608.9897,660.5728958845139,1305464,0,1
toulouse,1,10637.689,1116.5377693614964,14389796,1,10637.689,1116.5377693614964,6635733,0,1
toulouse,1,10543.216,534.1484977885656,15790158,1,10543.216,534.1484977885656,8216326,0,1
toulouse,1,4858.309,807.9628038445884,5469387,1,4858.309,807.9628038445884,986876,0,1
toulouse,1,7058.2017,994.5022185487745,7739168,1,7058.2017,994.5022185487745,2804712,0,1
toulouse,0,-1,-1,18458403,0,-1,-1,29943151,0,1
toulouse,1,8951.116,816.4933007826128,13874185,1,8951.116,816.4933007826128,5151195,0,1
toulouse,1,9777.383,2264.075343621255,13719106,1,9777.383,2264.075343621255,6340190,0,1
toulouse,1,7919.893,1048.0151727995194,11320275,1,7919.893,1048.0151727995194,3661432,0,1
toulouse,1,4839.69,727.6286253719333,5590982,1,4839.69,727.6286253719333,1571082,0,1
toulouse,1,7853.1543,934.4094738235472,17712186,1,7853.1543,934.4094738235472,7568944,0,1
toulouse,1,8064.67,676.9605603523252,16299094,1,8064.67,676.9605603523252,4121614,0,1
toulouse,1,6849.246,1346.924062546866,7219197,1,6849.246,1346.924062546866,775145,0,1
toulouse,0,-1,-1,35726,0,-1,-1,42771,0,1
toulouse,1,1128.1013,158.4687958431244,555591,1,1128.1013,158.4687958431244,172595,0,1
toulouse,1,12714.412,1481.2340077477863,15502125,1,12714.412,1481.2340077477863,9690181,0,1
toulouse,1,9087.498,767.4743505210877,11083722,1,9087.498,767.4743505210877,3629498,0,1
toulouse,1,13135.503,1692.1160162025174,14745722,1,13135.503,1692.1160162025174,12919030,0,1
toulouse,1,4334.6274,434.80809467124953,3190932,1,4334.6274,434.80809467124953,1092866,0,1
toulouse,1,4124.843,1001.0922270765307,6775398,1,4124.843,1001.0922270765307,2212291,0,1
toulouse,1,8470.064,2036.4320865974423,10727943,1,8470.064,2036.4320865974423,7340333,0,1
toulouse,1,5714.2607,913.1496839485167,6613804,1,5714.2607,913.1496839485167,3429886,0,1
toulouse,0,-1,-1,19011792,0,-1,-1,31322060,0,1
toulouse,1,3524.1443,1170.0265753612518,5464983,1,3524.1443,1170.0265753612518,928182,0,1
toulouse,1,6340.228,489.71554661178607,13174154,1,6340.228,489.71554661178607,1680106,0,1
toulouse,1,3699.9924,613.4758026695254,693032,1,3699.9924,613.4758026695254,87551,0,1
toulouse,1,2048.7463,192.44003237915032,1743152,1,2048.7463,192.44003237915032,177137,0,1
toulouse,1,8576.132,1598.0087907837449,7858142,1,8576.132,1598.0087907837449,4104271,0,1
toulouse,0,-1,-1,22287,0,-1,-1,7439,0,1
toulouse,1,2739.3503,252.9039452161789,2061344,1,2739.3503,252.9039452161789,774007,0,1
toulouse,0,-1,-1,19018390,0,-1,-1,32089980,0,1
toulouse,1,8228.474,860.4272441784992,4700917,1,8228.474,860.4272441784992,3327132,0,1
toulouse,1,8359.071,798.35456032644,17725719,1,8359.071,798.35456032644,7282788,0,1
toulouse,1,6137.4863,753.5004057124002,10789326,1,6137.4863,753.5004057124002,1934225,0,1
toulouse,1,10361.079,1171.1739156021395,15125056,1,10361.079,1171.1739156021395,8462990,0,1
toulouse,1,4741.3228,938.0557895458768,3574615,1,4741.3228,938.0557895458768,881018,0,1
toulouse,1,1758.9977,155.3672829322815,619800,1,1758.9977,155.3672829322815,69150,0,1
toulouse,1,6645.1885,599.3789154314314,11969903,1,6645.1885,599.3789154314314,2400556,0,1
toulouse,1,13727.44,725.6085379333497,18893929,1,13727.44,725.6085379333497,15383052,0,1
toulouse,1,3542.9946,388.52174497318254,1327250,1,3542.9946,388.52174497318254,544223,0,1
toulouse,1,3477.33,873.8196121567318,2868087,1,3477.33,873.8196121567318,1534305,0,1
toulouse,1,9049.088,1053.5367403770183,18190109,1,9049.088,1053.5367403770183,3554930,0,1
toulouse,1,6629.049,604.5788746212551,9673161,1,6629.049,604.5788746212551,3292168,0,1
toulouse,1,5647.696,567.5290665918078,4713541,1,5647.696,567.5290665918078,1288340,0,1
toulouse,1,7863.9507,733.445666333199,8037900,1,7863.9507,733.445666333199,2310595,0,1
toulouse,1,9746.374,820.1121276005125,16055993,1,9746.374,820.1121276005125,9336009,0,1
toulouse,1,4903.4556,914.1265281780787,5503599,1,4903.4556,914.1265281780787,1040903,0,1
toulouse,1,3275.3696,804.5241829662323,3432718,1,3275.3696,804.5241829662323,678095,0,1
toulouse,1,2938.9941,491.2273268819535,1646810,1,2938.9941,491.2273268819535,495886,0,1
toulouse,1,6870.846,1019.2057940981731,10304461,1,6870.846,1019.2057940981731,3901764,0,1
toulouse,1,7014.2446,880.0164405755997,11596128,1,7014.2446,880.0164405755997,2784452,0,1
toulouse,1,9840.404,849.5869756937033,17799824,1,9840.404,849.5869756937033,4407720,0,1
toulouse,0,-1,-1,37957,0,-1,-1,36238,0,1
toulouse,0,-1,-1,20114378,0,-1,-1,32124939,0,1
