map,feasibleBellman,lengthBellman,timeBellman,solvingTimeBellman,feasibleDijkstra,lengthDijkstra,timeDijkstra,solvingTimeDijkstra,feasibleAStar,lengthAStar,timeAStar,solvingTimeAStar,mode,valid
carre,1,53749.0,3869.928,258403,1,53749.0,3869.928,99645,1,53749.0,3869.928,24358,0,1
carre,1,53750.0,3870.0,209865,1,53750.0,3870.0,97267,1,53750.0,3870.0,35354,0,1
carre,1,66789.1,4808.81559375,155943,1,66789.1,4808.81559375,187154,1,66789.1,4808.81559375,67534,0,1
carre,1,31485.0,2266.92,232260,1,31485.0,2266.92,78494,1,31485.0,2266.92,27874,0,1
carre,1,85235.055,6136.923796875,307880,1,85235.055,6136.923796875,194026,1,85235.055,6136.923796875,44022,0,1
carre,1,66792.0,4809.024,356691,1,66792.0,4809.024,53833,1,66792.0,4809.024,30627,0,1
carre,1,44528.0,3206.016,137753,1,44528.0,3206.016,70806,1,44528.0,3206.016,53634,0,1
carre,1,31486.0,2266.992,185399,1,31486.0,2266.992,52307,1,31486.0,2266.992,13935,0,1
map,feasibleBellman,lengthBellman,timeBellman,solvingTimeBellman,feasibleDijkstra,lengthDijkstra,timeDijkstra,solvingTimeDijkstra,feasibleAStar,lengthAStar,timeAStar,solvingTimeAStar,mode,valid
carre,1,76013.0,5472.936,5617943,1,76013.0,5472.936,533108,1,76013.0,5472.936,438909,3,1
carre,1,53749.0,3869.928,596191,1,53749.0,3869.928,123977,1,53749.0,3869.928,124327,3,1
carre,1,76013.0,5472.936,753507,1,76013.0,5472.936,110364,1,76013.0,5472.936,121157,3,1
carre,1,31485.0,2266.92,489221,1,31485.0,2266.92,86014,1,31485.0,2266.92,112315,3,1
carre,1,53749.0,3869.928,739077,1,53749.0,3869.928,338925,1,53749.0,3869.928,113579,3,1
carre,1,107498.055,7739.860078125001,442982,1,107498.055,7739.860078125001,201150,1,107498.055,7739.860078125001,302400,3,1
carre,1,76013.0,5472.936,876916,1,76013.0,5472.936,140729,1,76013.0,5472.936,86094,3,1
carre,1,53750.0,3870.0,601472,1,53750.0,3870.0,54646,1,53750.0,3870.0,84639,3,1
carre,1,31486.0,2266.992,505522,1,31486.0,2266.992,58205,1,31486.0,2266.992,69399,3,1
carre,1,66792.0,4809.024,282079,1,66792.0,4809.024,143854,1,66792.0,4809.024,168394,3,1
carre,1,85234.0,6136.848,304578,1,85234.0,6136.848,82114,1,85234.0,6136.848,83161,3,1
carre,1,62972.0,4533.984,276324,1,62972.0,4533.984,35222,1,62972.0,4533.984,42340,3,1
carre,1,53749.0,3869.928,167040,1,53749.0,3869.928,41450,1,53749.0,3869.928,62377,3,1
carre,1,85235.0,6136.92,76161,1,85235.0,6136.92,57320,1,85235.0,6136.92,57604,3,1
carre,1,98275.1,7075.8073125,134474,1,98275.1,7075.8073125,77601,1,98275.1,7075.8073125,99773,3,1
carre,1,31486.0,2266.992,53767,1,31486.0,2266.992,16089,1,31486.0,2266.992,20046,3,1
carre,1,22264.0,1603.008,65715,1,22264.0,1603.008,13746,1,22264.0,1603.008,11689,3,1
carre,1,107495.37,7739.666296875001,66469,1,107495.37,7739.666296875001,53863,1,107495.37,7739.666296875001,92740,3,1
carre,1,22264.0,1603.008,188657,1,22264.0,1603.008,10670,1,22264.0,1603.008,15156,3,1
carre,1,22264.0,1603.008,83848,1,22264.0,1603.008,6834,1,22264.0,1603.008,11576,3,1
