map,feasibleDijkstra,lengthDijkstra,timeDijkstra,solvingTimeDijkstra,feasibleAStar,lengthAStar,timeAStar,solvingTimeAStar,mode,valid
toulouse,1,3267.9424,884.0071412258147,2868531,1,3267.9424,884.0071412258147,478221,0,1
toulouse,1,10594.6875,1311.0508622531881,20223717,1,10594.6875,1311.0508622531881,8888431,0,1
toulouse,1,3152.84,455.53706396647874,2752229,1,3152.84,455.53706396647874,691751,0,1
toulouse,1,4304.155,487.59942784500123,2891922,1,4304.155,487.59942784500123,614461,0,1
toulouse,1,3052.9998,354.8689776992797,1348218,1,3052.9998,354.8689776992797,533857,0,1
toulouse,1,8400.97,1190.524736387253,19139041,1,8400.97,1190.524736387253,8008375,0,1
toulouse,1,9861.871,1795.7686509066991,18917197,1,9861.871,1795.7686509066991,7602797,0,1
toulouse,1,3541.423,407.0163870849609,1323843,1,3541.423,407.0163870849609,1473984,0,1
toulouse,1,9038.016,945.6809848210474,16303232,1,9038.016,945.6809848210474,4254201,0,1
toulouse,1,6582.745,833.039872882128,14964077,1,6582.745,833.039872882128,4291796,0,1
toulouse,1,4781.646,707.9250175576886,5766845,1,4781.646,707.9250175576886,1204471,0,1
toulouse,1,5080.5864,581.1875495857511,2911250,1,5080.5864,581.1875495857511,993462,0,1
toulouse,1,4644.158,747.5436757245751,7389444,1,4644.158,747.5436757245751,943093,0,1
toulouse,1,4504.3853,367.02305512387403,7854476,1,4504.3853,367.02305512387403,1110037,0,1
toulouse,1,2505.279,386.451935749054,1235776,1,2505.279,386.451935749054,381064,0,1
toulouse,0,-1,-1,19414249,0,-1,-1,33926225,0,1
toulouse,1,11554.786,1985.3000832285202,17722487,1,11554.786,1985.3000832285202,8319049,0,1
toulouse,1,4743.4556,874.2549884548189,4791796,1,4743.4556,874.2549884548189,1541426,0,1
toulouse,1,15041.758,1971.6339104193792,16016743,1,15041.758,1971.6339104193792,6553652,0,1
toulouse,1,10462.795,1482.9410604343418,17112743,1,10462.795,1482.9410604343418,6199636,0,1
toulouse,1,7291.3257,1336.4610326941354,10834371,1,7291.3257,1336.4610326941354,4802410,0,1
toulouse,1,4233.648,436.0469180545807,2919540,1,4233.648,436.0469180545807,874372,0,1
toulouse,1,8703.807,980.9895745672507,14840768,1,8703.807,980.9895745672507,6833957,0,1
toulouse,1,6592.152,1431.9822858848572,9721727,1,6592.152,1431.9822858848572,2366381,0,1
toulouse,1,5500.008,777.4862332105639,9929938,1,5500.008,777.4862332105639,2837100,0,1
toulouse,1,6184.137,1229.038254730224,8397921,1,6184.137,1229.038254730224,3444557,0,1
toulouse,1,6890.494,740.3186729478838,14627954,1,6890.494,740.3186729478838,2860706,0,1
toulouse,1,1963.536,214.1933666667938,503839,1,1963.536,214.1933666667938,121285,0,1
toulouse,1,13986.613,2018.836247989927,16847971,1,13986.613,2018.836247989927,13130561,0,1
toulouse,1,9806.812,1114.0550627051762,16322095,1,9806.812,1114.0550627051762,11344520,0,1
toulouse,1,5014.044,676.7001729984281,7699912,1,5014.044,676.7001729984281,1780690,0,1
toulouse,1,10197.85,1212.0780021670205,9317162,1,10197.85,1212.0780021670205,4163565,0,1
toulouse,1,4137.84,269.8579605832781,7090604,1,4137.84,269.8579605832781,3046965,0,1
toulouse,1,8002.2026,1024.366493375506,12315931,1,8002.2026,1024.366493375506,3824583,0,1
toulouse,1,3183.5596,745.78221323858,3744625,1,3183.5596,745.78221323858,1113716,0,1
toulouse,1,5995.0073,1108.8597919905526,13182938,1,5995.0073,1108.8597919905526,1315288,0,1
toulouse,1,11211.849,1069.589256014279,15481182,1,11211.849,1069.589256014279,7392649,0,1
toulouse,1,1360.5891,151.89125466482983,161414,1,1360.5891,151.89125466482983,108238,0,1
toulouse,1,4069.9004,1741.1385342378617,6294679,1,4069.9004,1741.1385342378617,1646059,0,1
toulouse,1,12004.502,1913.4006409962517,17447868,1,12004.502,1913.4006409962517,8349465,0,1
toulouse,1,880.16754,99.76657040405274,679004,1,880.16754,99.76657040405274,101491,0,1
toulouse,0,-1,-1,16219,0,-1,-1,16420,0,1
toulouse,0,-1,-1,19886449,0,-1,-1,32273687,0,1
toulouse,1,5759.0615,687.1800367860112,4729481,1,5759.0615,687.1800367860112,2432942,0,1
