map,feasibleDijkstra,lengthDijkstra,timeDijkstra,solvingTimeDijkstra,feasibleAStar,lengthAStar,timeAStar,solvingTimeAStar,mode,valid
mp,1,135835.72,12878.84010306875,226929985,1,135835.72,12878.84010306875,54779845,0,1
mp,1,66345.164,5178.713569552831,83241561,1,66345.164,5178.713569552831,15266565,0,1
mp,1,47028.87,3950.805868840625,20691545,1,47028.87,3950.805868840625,7345575,0,1
mp,1,158462.78,11331.874643542435,136270600,1,158462.78,11331.874643542435,72943448,0,1
mp,1,147530.58,9461.291874954102,391981316,1,147530.58,9461.291874954102,158957018,0,1
mp,1,278615.62,18420.634200360346,288205433,1,278615.62,18420.634200360346,245719803,0,1
mp,1,97648.67,7271.237627831715,231804993,1,97648.67,7271.237627831715,178882029,0,1
mp,1,100828.79,8042.22333435822,252322262,1,100828.79,8042.22333435822,94626923,0,1
mp,1,77531.91,5080.212957663853,130006285,1,77531.91,5080.212957663853,36690411,0,1
mp,1,262016.72,21319.09604590459,308602158,1,262016.72,21319.09604590459,116047272,0,1
mp,1,2240.3103,169.95285937500003,292769,1,2240.3103,169.95285937500003,214531,0,1
mp,1,306102.25,21349.500729800628,401734081,1,306102.25,21349.500729800628,439948546,0,1
mp,1,75464.1,6213.8452956600195,59302369,1,75464.1,6213.8452956600195,19368235,0,1
mp,1,87514.2,5977.414919904705,214288997,1,87514.2,5977.414919904705,94692667,0,1
mp,1,110093.04,7979.056065739218,277461271,1,110093.04,7979.056065739218,128215037,0,1
mp,1,207487.45,13155.904130646346,288508260,1,207487.45,13155.904130646346,219921013,0,1
mp,1,153299.33,10214.787928436395,130416012,1,153299.33,10214.787928436395,66857448,0,1
mp,1,53483.703,3967.347420454572,36254750,1,53483.703,3967.347420454572,4915621,0,1
mp,1,118280.42,8591.487121212951,289241676,1,118280.42,8591.487121212951,146462358,0,1
mp,1,184856.89,11797.924230743965,349569919,1,184856.89,11797.924230743965,227700020,0,1
mp,1,213964.02,14082.634698835102,312092670,1,213964.02,14082.634698835102,241323219,0,1
mp,1,237328.55,16297.340826686719,353981647,1,237328.55,16297.340826686719,255999236,0,1
mp,1,175476.1,9549.071874272777,496109080,1,175476.1,9549.071874272777,116812399,0,1
mp,1,131584.1,9895.505567820272,163535878,1,131584.1,9895.505567820272,56271175,0,1
mp,1,112003.9,10005.746508485501,249822275,1,112003.9,10005.746508485501,121562761,0,1
mp,1,152623.64,11220.662882037715,128653393,1,152623.64,11220.662882037715,52037049,0,1
mp,1,38885.793,3744.6021678906313,69044927,1,38885.793,3744.6021678906313,14085898,0,1
mp,1,31158.16,3540.0351018150886,61550374,1,31158.16,3540.0351018150886,33462705,0,1
mp,1,223684.34,14729.096512337865,455691868,1,223684.34,14729.096512337865,326704394,0,1
mp,1,207645.39,15433.405468759005,207689897,1,207645.39,15433.405468759005,90777077,0,1
mp,1,58480.58,3831.5433845419184,112412429,1,58480.58,3831.5433845419184,23539216,0,1
mp,1,171461.88,10321.58280439281,489453394,1,171461.88,10321.58280439281,178562654,0,1
mp,1,133883.89,10645.293765572407,264445288,1,133883.89,10645.293765572407,94030506,0,1
mp,1,279498.66,17937.350649094693,393941295,1,279498.66,17937.350649094693,474921506,0,1
mp,1,300108.4,20602.67415020248,343457549,1,300108.4,20602.67415020248,675380581,0,1
mp,1,77864.58,4732.688231957224,31036630,1,77864.58,4732.688231957224,5611936,0,1
mp,1,267484.88,16100.778942091854,429403891,1,267484.88,16100.778942091854,448043938,0,1
mp,1,299610.53,21843.913452730787,414139442,1,299610.53,21843.913452730787,510175912,0,1
mp,1,177904.77,11383.523723267463,265967849,1,177904.77,11383.523723267463,197065257,0,1
mp,1,230055.89,15789.174089621476,348829336,1,230055.89,15789.174089621476,200348550,0,1
mp,1,32320.25,1616.537914047241,16232991,1,32320.25,1616.537914047241,5599157,0,1
mp,1,61978.094,4321.165004268565,130870896,1,61978.094,4321.165004268565,83135241,0,1
mp,1,90476.73,5520.679171997464,237988911,1,90476.73,5520.679171997464,34369907,0,1
mp,1,214571.92,14341.294718816896,271461994,1,214571.92,14341.294718816896,156712903,0,1
mp,1,78858.85,6965.234710631977,165441736,1,78858.85,6965.234710631977,104266543,0,1
mp,1,203101.8,14994.239300611769,508958676,1,203101.8,14994.239300611769,329166808,0,1
mp,1,46851.617,2548.379744402861,78072893,1,46851.617,2548.379744402861,25880483,0,1
mp,1,37315.22,2894.0893732997306,44568159,1,37315.22,2894.0893732997306,12590198,0,1
mp,1,195330.52,15123.023134815761,232477046,1,195330.52,15123.023134815761,280307195,0,1
mp,1,179901.84,13880.413477239736,233103461,1,179901.84,13880.413477239736,88096529,0,1
mp,1,166284.14,13317.417458929893,398599041,1,166284.14,13317.417458929893,53984149,0,1
mp,1,244042.83,15950.40620468293,410157664,1,244042.83,15950.40620468293,331868432,0,1
mp,1,147451.02,12431.126403844974,375524305,1,147451.02,12431.126403844974,167641289,0,1
mp,1,216237.97,14923.551069554065,266366721,1,216237.97,14980.389189282152,313834297,0,1
mp,1,35557.957,2321.3118290704992,17553810,1,35557.957,2321.3118290704992,3417029,0,1
mp,1,67747.1,4617.647219044413,103827882,1,67747.1,4617.647219044413,11238712,0,1
mp,1,113902.234,6816.847024104957,127606905,1,113902.234,6816.847024104957,46965549,0,1
mp,1,67169.69,3876.7659390252334,78589972,1,67169.69,3876.7659390252334,12905771,0,1
mp,1,120241.09,9028.277519773887,144607134,1,120241.09,9028.277519773887,28176253,0,1
mp,1,144044.5,11502.513189870968,377789767,1,144044.5,11502.513189870968,80535964,0,1
mp,1,98062.08,7959.168976616486,170724992,1,98062.08,7959.168976616486,27887832,0,1
mp,1,221403.53,13517.491858614094,398757608,1,221403.53,13517.491858614094,203887725,0,1
mp,1,76042.14,2844.999436452966,35277302,1,76042.14,2844.999436452966,11054234,0,1
mp,1,246936.5,15372.964852714156,426611025,1,246936.5,15372.964852714156,397202362,0,1
mp,1,89154.79,5788.222452346942,64510070,1,89154.79,5788.222452346942,9762699,0,1
mp,1,127985.74,9602.057638989996,393215931,1,127985.74,9602.057638989996,47313368,0,1
mp,1,310900.56,21721.74658750173,390861468,1,310900.56,21721.74658750173,584723590,0,1
mp,1,85919.05,6342.324241178244,142171335,1,85919.05,6342.324241178244,26870685,0,1
mp,1,97664.01,7689.7804912610645,224406375,1,97664.01,7689.7804912610645,100619173,0,1
mp,0,-1,-1,190703,0,-1,-1,171653,0,1
mp,1,265206.88,19578.013602986706,289363216,1,265206.88,19578.013602986706,439941289,0,1
mp,1,13912.713,1400.9945901889805,2831477,1,13912.713,1400.9945901889805,1197058,0,1
mp,1,143582.53,12095.3410585378,181576009,1,143582.53,12095.3410585378,51855422,0,1
mp,1,149522.67,9993.156750761616,459772145,1,149522.67,9993.156750761616,148184013,0,1
mp,1,149362.02,12938.910931861728,391705334,1,149362.02,12938.910931861728,179595211,0,1
mp,1,204635.72,14630.59058906284,407735720,1,204635.72,14630.59058906284,291877451,0,1
mp,1,166268.02,13975.230622233747,143226268,1,166268.02,13975.230622233747,97867388,0,1
mp,1,27291.41,2102.6305883279524,1202738,1,27291.41,2102.6305883279524,1237033,0,1
mp,1,163904.12,12413.846197217908,469069473,1,163904.12,12413.846197217908,239119922,0,1
mp,1,174884.89,8433.805681055714,406436652,1,174884.89,8433.805681055714,183019902,0,1
