feasibleBellman,lengthBellman,timeBellman,solvingTimeBellman,feasibleDijkstra,lengthDijkstra,timeDijkstra,solvingTimeDijkstra,feasibleAStar,lengthAStar,timeAStar,solvingTimeAStar,mode
1,8371.057,1229.084955351694,552,1,8371.057,1229.084955351694,12,1,8371.577,1010.8510145739153,23,3
1,3339.608,535.3233906056538,547,1,3339.608,535.3233906056538,2,1,3339.608,535.3233906056538,4,3
1,9581.3545,1118.7044212352214,687,1,9581.3545,1118.7044212352214,13,1,9581.3545,1118.7044212352214,25,3
1,11737.044,1537.1335352208273,647,1,11737.044,1537.1335352208273,12,1,11737.044,1537.1335352208273,24,3
0,-1,-1,777,0,-1,-1,14,0,-1,-1,29,3
