feasibleBellman,lengthBellman,timeBellman,solvingTimeBellman,feasibleDijkstra,lengthDijkstra,timeDijkstra,solvingTimeDijkstra,feasibleAStar,lengthAStar,timeAStar,solvingTimeAStar,mode
1,76013.0,5472.936,0,1,76013.0,5472.936,0,1,76013.0,5472.936,0,0
1,53750.0,3870.0,0,1,53750.0,3870.0,0,1,53750.0,3870.0,0,0
1,22264.0,1603.008,0,1,22264.0,1603.008,0,1,22264.0,1603.008,0,0
1,107498.0,7739.856,0,1,107498.0,7739.856,0,1,107498.0,7739.856,0,0
1,31486.0,2266.992,0,1,31486.0,2266.992,0,1,31486.0,2266.992,0,0
1,116720.0,8403.84,0,1,116720.0,8403.84,0,1,116720.0,8403.84,0,0
1,53749.0,3869.928,0,1,53749.0,3869.928,0,1,53749.0,3869.928,0,0
1,22264.0,1603.008,0,1,22264.0,1603.008,0,1,22264.0,1603.008,0,0
1,76009.36,5472.673734375,0,1,76009.36,5472.673734375,0,1,76009.36,5472.673734375,0,0
1,44528.0,3206.016,0,1,44528.0,3206.016,0,1,44528.0,3206.016,0,0
1,62971.0,4533.912,0,1,62971.0,4533.912,0,1,62971.0,4533.912,0,0
1,53746.156,3869.72325,0,1,53746.156,3869.72325,0,1,53746.156,3869.72325,0,0
1,85234.0,6136.848,0,1,85234.0,6136.848,0,1,85234.0,6136.848,0,0
1,107498.1,7739.863312500001,0,1,107498.1,7739.863312500001,0,1,107498.1,7739.863312500001,0,0
1,22264.0,1603.008,0,1,22264.0,1603.008,0,1,22264.0,1603.008,0,0
1,44528.0,3206.016,0,1,44528.0,3206.016,0,1,44528.0,3206.016,0,0
1,22264.0,1603.008,0,1,22264.0,1603.008,0,1,22264.0,1603.008,0,0
1,98271.59,7075.554890625001,0,1,98271.59,7075.554890625001,0,1,98271.59,7075.554890625001,0,0
1,53749.0,3869.928,0,1,53749.0,3869.928,0,1,53749.0,3869.928,0,0
1,31486.0,2266.992,0,1,31486.0,2266.992,0,1,31486.0,2266.992,0,0
1,31485.0,2266.92,0,1,31485.0,2266.92,0,1,31485.0,2266.92,0,0
1,22264.0,1603.008,0,1,22264.0,1603.008,0,1,22264.0,1603.008,0,0
1,22264.0,1603.008,0,1,22264.0,1603.008,0,1,22264.0,1603.008,0,0
1,53749.055,3869.931796875,0,1,53749.055,3869.931796875,0,1,53749.055,3869.931796875,0,0
1,76013.0,5472.936,0,1,76013.0,5472.936,0,1,76013.0,5472.936,0,0
1,53746.04,3869.714671875,0,1,53746.04,3869.714671875,0,1,53746.04,3869.714671875,0,0
1,98271.6,7075.555171875,0,1,98271.6,7075.555171875,0,1,98271.6,7075.555171875,0,0
feasibleBellman,lengthBellman,timeBellman,solvingTimeBellman,feasibleDijkstra,lengthDijkstra,timeDijkstra,solvingTimeDijkstra,feasibleAStar,lengthAStar,timeAStar,solvingTimeAStar,mode
1,85235.05,6136.923515625001,4,1,85235.05,6136.923515625001,0,1,85235.05,6136.923515625001,0,3
1,62972.0,4533.984,1,1,62972.0,4533.984,0,1,62972.0,4533.984,0,3
1,85234.0,6136.848,0,1,85234.0,6136.848,0,1,85234.0,6136.848,0,3
1,107498.0,7739.856,0,1,107498.0,7739.856,0,1,107498.0,7739.856,0,3
1,22264.0,1603.008,0,1,22264.0,1603.008,0,1,22264.0,1603.008,0,3
