feasibleBellman,lengthBellman,timeBellman,solvingTimeBellman,feasibleDijkstra,lengthDijkstra,timeDijkstra,solvingTimeDijkstra,feasibleAStar,lengthAStar,timeAStar,solvingTimeAStar,mode
1,62970.0,4533.84,1,1,62970.0,4533.84,1,1,62970.0,4533.84,0,0
1,31485.0,2266.92,0,1,31485.0,2266.92,0,1,31485.0,2266.92,0,0
1,116720.0,8403.84,0,1,116720.0,8403.84,0,1,116720.0,8403.84,0,0
1,85233.234,6136.79315625,0,1,85233.234,6136.79315625,0,1,85233.234,6136.79315625,0,0
1,62971.0,4533.912,0,1,62971.0,4533.912,0,1,62971.0,4533.912,0,0
1,44528.0,3206.016,0,1,44528.0,3206.016,0,1,44528.0,3206.016,0,0
1,89056.0,6412.032,0,1,89056.0,6412.032,0,1,89056.0,6412.032,0,0
1,53750.0,3870.0,0,1,53750.0,3870.0,0,1,53750.0,3870.0,0,0
1,22264.0,1603.008,0,1,22264.0,1603.008,0,1,22264.0,1603.008,0,0
1,62971.0,4533.912,0,1,62971.0,4533.912,0,1,62971.0,4533.912,0,0
1,98271.6,7075.555171875,0,1,98271.6,7075.555171875,0,1,98271.6,7075.555171875,0,0
1,53749.047,3869.9315156250004,0,1,53749.047,3869.9315156250004,0,1,53749.047,3869.9315156250004,0,0
1,89052.16,6411.755390625,0,1,89052.16,6411.755390625,0,1,89052.16,6411.755390625,0,0
1,98277.0,7075.9439999999995,0,1,98277.0,7075.9439999999995,0,1,98277.0,7075.9439999999995,0,0
1,62970.0,4533.84,0,1,62970.0,4533.84,0,1,62970.0,4533.84,0,0
1,107498.1,7739.863312500001,0,1,107498.1,7739.863312500001,0,1,107498.1,7739.863312500001,0,0
1,44528.0,3206.016,0,1,44528.0,3206.016,0,1,44528.0,3206.016,0,0
1,76009.47,5472.68203125,0,1,76009.47,5472.68203125,0,1,76009.47,5472.68203125,0,0
1,22264.0,1603.008,0,1,22264.0,1603.008,0,1,22264.0,1603.008,0,0
1,76007.305,5472.5259375000005,0,1,76007.305,5472.5259375000005,0,1,76007.305,5472.5259375000005,0,0
1,53750.0,3870.0,0,1,53750.0,3870.0,0,1,53750.0,3870.0,0,0
1,31485.0,2266.92,0,1,31485.0,2266.92,0,1,31485.0,2266.92,0,0
1,89056.0,6412.032,0,1,89056.0,6412.032,0,1,89056.0,6412.032,0,0
1,85235.0,6136.92,0,1,85235.0,6136.92,0,1,85235.0,6136.92,0,0
1,31485.0,2266.92,0,1,31485.0,2266.92,0,1,31485.0,2266.92,0,0
1,85235.0,6136.92,0,1,85235.0,6136.92,0,1,85235.0,6136.92,0,0
1,76014.0,5473.008,0,1,76014.0,5473.008,0,1,76014.0,5473.008,0,0
1,98268.34,7075.320609375,0,1,98268.34,7075.320609375,0,1,98268.34,7075.320609375,0,0
1,31485.0,2266.92,0,1,31485.0,2266.92,0,1,31485.0,2266.92,0,0
1,125942.0,9067.824,0,1,125942.0,9067.824,0,1,125942.0,9067.824,0,0
1,85235.0,6136.92,0,1,85235.0,6136.92,0,1,85235.0,6136.92,0,0
1,98268.34,7075.32075,0,1,98268.34,7075.32075,0,1,98268.34,7075.32075,0,0
1,76009.36,5472.673734375,0,1,76009.36,5472.673734375,0,1,76009.36,5472.673734375,0,0
1,66792.0,4809.024,0,1,66792.0,4809.024,0,1,66792.0,4809.024,0,0
1,66792.0,4809.024,0,1,66792.0,4809.024,0,1,66792.0,4809.024,0,0
1,85235.0,6136.92,0,1,85235.0,6136.92,0,1,85235.0,6136.92,0,0
1,22264.0,1603.008,0,1,22264.0,1603.008,0,1,22264.0,1603.008,0,0
1,44528.0,3206.016,0,1,44528.0,3206.016,0,1,44528.0,3206.016,0,0
1,85235.0,6136.92,0,1,85235.0,6136.92,0,1,85235.0,6136.92,0,0
1,22262.238,1602.88115625,0,1,22262.238,1602.88115625,0,1,22262.238,1602.88115625,0,0
1,22264.0,1603.008,0,1,22264.0,1603.008,0,1,22264.0,1603.008,0,0
1,44528.0,3206.016,0,1,44528.0,3206.016,0,1,44528.0,3206.016,0,0
1,116720.0,8403.84,0,1,116720.0,8403.84,0,1,116720.0,8403.84,0,0
1,53750.0,3870.0,0,1,53750.0,3870.0,0,1,53750.0,3870.0,0,0
1,22264.0,1603.008,0,1,22264.0,1603.008,0,1,22264.0,1603.008,0,0
1,53750.0,3870.0,0,1,53750.0,3870.0,0,1,53750.0,3870.0,0,0
1,107498.0,7739.856,0,1,107498.0,7739.856,0,1,107498.0,7739.856,0,0
1,31486.0,2266.992,0,1,31486.0,2266.992,0,1,31486.0,2266.992,0,0
1,66792.0,4809.024,0,1,66792.0,4809.024,0,1,66792.0,4809.024,0,0
1,76013.0,5472.936,0,1,76013.0,5472.936,0,1,76013.0,5472.936,0,0
1,94457.0,6800.904,0,1,94457.0,6800.904,0,1,94457.0,6800.904,0,0
1,94456.0,6800.832,0,1,94456.0,6800.832,0,1,94456.0,6800.832,0,0
