map,feasibleDijkstra,lengthDijkstra,timeDijkstra,solvingTimeDijkstra,feasibleAStar,lengthAStar,timeAStar,solvingTimeAStar,mode,valid
hg,1,32518.123,2071.3326760500495,61230344,1,32518.123,2071.3326760500495,7342106,0,1
hg,1,32416.047,2243.91896685573,61924559,1,32416.047,2243.91896685573,3621761,0,1
hg,1,39279.395,2289.5180205611528,60315136,1,39279.395,2289.5180205611528,27019673,0,1
hg,1,7435.7476,761.5801480162488,17552099,1,7435.7476,761.5801480162488,3333630,0,1
hg,1,3557.3342,616.1379365415579,3775208,1,3557.3342,616.1379365415579,1513294,0,1
hg,1,49991.94,4531.206394322803,72140237,1,49991.94,4531.206394322803,36857229,0,1
hg,1,34801.758,2447.1966977945053,61941625,1,34801.758,2447.1966977945053,19437313,0,1
hg,1,5382.4854,693.5003118152617,4621279,1,5382.4854,693.5003118152617,408068,0,1
hg,1,72131.016,5254.327991602895,67303341,1,72131.016,5254.327991602895,85919903,0,1
hg,1,58222.934,3832.4606269884084,68881157,1,58222.934,3832.4606269884084,77649839,0,1
hg,1,16993.94,2104.7283816630497,38056983,1,16993.94,2104.7283816630497,12788812,0,1
hg,1,23835.105,2627.9774189072987,46308480,1,23835.105,2627.9774189072987,23057291,0,1
hg,1,15234.566,1545.9796340838832,27688556,1,15234.566,1545.9796340838832,6313921,0,1
hg,1,65682.234,5833.109728822166,57139764,1,65682.234,5833.109728822166,32596668,0,1
hg,1,26224.123,2122.78629689707,53965742,1,26224.123,2122.78629689707,24010323,0,1
hg,1,14324.568,1394.2731341097706,31788744,1,14324.568,1394.2731341097706,3648404,0,1
hg,1,21968.387,2034.605225291389,42231217,1,21968.387,2034.605225291389,13924146,0,1
hg,1,10704.279,971.7714857348032,1402214,1,10704.279,971.7714857348032,538571,0,1
hg,1,57722.746,4779.076523514613,80261794,1,57722.746,4779.076523514613,83264018,0,1
hg,1,12315.06,1001.0330716176712,25789177,1,12315.06,1001.0330716176712,6981485,0,1
hg,1,118567.25,7987.350165621381,82861992,1,118567.25,7987.350165621381,104835791,0,1
hg,1,29142.46,2303.5559147394592,41965303,1,29142.46,2303.5559147394592,11668330,0,1
hg,1,12792.028,1783.7603197435658,22920930,1,12792.028,1783.7603197435658,10517387,0,1
hg,1,22241.541,1457.7643603540146,22245818,1,22241.541,1457.7643603540146,2922043,0,1
hg,1,9158.99,966.783741259166,12023669,1,9158.99,966.783741259166,3126959,0,1
hg,1,19132.227,1546.6372779464718,8933903,1,19132.227,1546.6372779464718,2007951,0,1
hg,1,11282.564,1079.4663863863263,28983351,1,11282.564,1079.4663863863263,6005108,0,1
hg,1,90359.8,6520.150544560001,79168566,1,90359.8,6520.150544560001,77913085,0,1
hg,1,47001.258,2742.1407673074027,16799155,1,47001.258,2742.1407673074027,4118656,0,1
hg,1,100081.336,8015.722679098121,82736003,1,100081.336,8015.722679098121,45183447,0,1
hg,1,51795.45,4712.665629922315,67037012,1,51795.45,4712.665629922315,62131558,0,1
hg,1,38282.242,3236.778904671259,67820965,1,38282.242,3236.778904671259,17032756,0,1
hg,1,104352.695,6081.33747239526,72978876,1,104352.695,6081.33747239526,113181737,0,1
hg,1,31623.525,2278.143662815911,60142644,1,31623.525,2278.143662815911,26843598,0,1
hg,1,12453.234,1388.5008221552716,47125059,1,12453.234,1388.5008221552716,6444026,0,1
hg,1,23294.674,1680.103649857112,55565350,1,23294.674,1680.103649857112,13109549,0,1
hg,1,29723.809,2989.00942243794,27544222,1,29723.809,2989.00942243794,21157706,0,1
hg,1,33602.527,2011.7388027199336,12875172,1,33602.527,2011.7388027199336,2816498,0,1
hg,1,140305.42,8267.029567229614,78523231,1,140305.42,8267.029567229614,114214039,0,1
hg,1,62033.258,3894.693661873811,41604749,1,62033.258,3894.693661873811,15681013,0,1
hg,1,133790.4,6641.827869908692,56028370,1,133790.4,6641.827869908692,48932664,0,1
hg,1,8790.809,862.0512798050474,9831814,1,8790.809,862.0512798050474,4954992,0,1
hg,1,46291.258,2690.3491080976833,26897939,1,46291.258,2690.3491080976833,4830038,0,1
hg,1,51527.31,3730.382738179616,72313996,1,51527.31,3730.382738179616,18747687,0,1
hg,1,14340.189,1259.9438048477168,14214157,1,14340.189,1259.9438048477168,6278319,0,1
hg,1,65003.695,5228.087594424653,32042729,1,65003.695,5228.087594424653,9531926,0,1
hg,1,109321.695,7293.159926335315,80205687,1,109321.695,7293.159926335315,20640530,0,1
hg,1,68851.22,4818.159848668237,26711428,1,68851.22,4818.159848668237,6064217,0,1
hg,1,43386.133,2134.6239435505227,42747354,1,43386.133,2134.6239435505227,12513038,0,1
hg,1,23088.842,2164.2724497092113,50819022,1,23088.842,2164.2724497092113,29369702,0,1
hg,1,17201.117,2110.6467584877028,32098631,1,17201.117,2110.6467584877028,11810654,0,1
hg,1,46056.57,4276.290231760303,62600102,1,46056.57,4276.290231760303,61427469,0,1
hg,1,20075.244,2654.6917159134964,45245299,1,20075.244,2654.6917159134964,12864625,0,1
hg,1,35432.234,2929.911718967711,60827785,1,35432.234,2929.911718967711,25041974,0,1
hg,1,12331.148,1295.9794360084538,20805389,1,12331.148,1295.9794360084538,4163361,0,1
hg,1,2526.7363,485.6621422233582,1284140,1,2526.7363,485.6621422233582,528451,0,1
hg,1,54890.36,4252.253382246699,64030116,1,54890.36,4252.253382246699,21063517,0,1
hg,1,28123.13,1722.027288983209,54968582,1,28123.13,1722.027288983209,10402655,0,1
hg,1,10247.07,1229.692532700675,27812032,1,10247.07,1229.692532700675,8574070,0,1
hg,1,28068.45,4208.832895818713,55457683,1,28068.45,4208.832895818713,24784367,0,1
hg,1,57771.88,4870.9119937782225,61223265,1,57771.88,4870.9119937782225,54807446,0,1
hg,1,63317.8,4034.638382266717,69817161,1,63317.8,4034.638382266717,63314680,0,1
hg,1,19869.467,2041.6393148198813,13982445,1,19869.467,2041.6393148198813,3661717,0,1
hg,1,33761.984,2428.280965502399,63005445,1,33761.984,2428.280965502399,7973902,0,1
hg,1,127336.99,8084.344786182689,43672228,1,127336.99,8084.344786182689,37057824,0,1
hg,1,33463.21,2166.414057847146,60355816,1,33463.21,2166.414057847146,41175281,0,1
hg,1,81112.83,7043.029379676821,72632339,1,81112.83,7043.029379676821,62218936,0,1
hg,1,5574.5547,909.6612117752347,6897840,1,5574.5547,909.6612117752347,2679192,0,1
