map,feasibleBellman,lengthBellman,timeBellman,solvingTimeBellman,feasibleDijkstra,lengthDijkstra,timeDijkstra,solvingTimeDijkstra,feasibleAStar,lengthAStar,timeAStar,solvingTimeAStar,mode,valid
carre,1,116720.0,8403.84,163183,1,116720.0,8403.84,147878,1,116720.0,8403.84,78395,0,1
carre,1,107498.0,7739.856,163990,1,107498.0,7739.856,148542,1,107498.0,7739.856,83818,0,1
carre,1,94457.0,6800.904,182714,1,94457.0,6800.904,133191,1,94457.0,6800.904,56187,0,1
map,feasibleBellman,lengthBellman,timeBellman,solvingTimeBellman,feasibleDijkstra,lengthDijkstra,timeDijkstra,solvingTimeDijkstra,feasibleAStar,lengthAStar,timeAStar,solvingTimeAStar,mode,valid
carre,1,66789.1,4808.81559375,2271887,1,66789.1,4808.81559375,907853,1,66789.1,4808.81559375,451404,3,1
carre,1,98268.34,7075.320609375,1571653,1,98268.34,7075.320609375,427879,1,98268.34,7075.320609375,316275,3,1
carre,1,53747.234,3869.800875,848289,1,53747.234,3869.800875,155235,1,53747.234,3869.800875,155514,3,1
carre,1,22264.0,1603.008,423020,1,22264.0,1603.008,84789,1,22264.0,1603.008,54528,3,1
carre,1,98271.59,7075.554890625001,400661,1,98271.59,7075.554890625001,85474,1,98271.59,7075.554890625001,96395,3,1
carre,1,76014.0,5473.008,461272,1,76014.0,5473.008,54464,1,76014.0,5473.008,61838,3,1
carre,1,44528.0,3206.016,231286,1,44528.0,3206.016,80795,1,44528.0,3206.016,101831,3,1
carre,1,66786.6,4808.635171875,536747,1,66786.6,4808.635171875,121468,1,66786.6,4808.635171875,154585,3,1
carre,1,31486.0,2266.992,405252,1,31486.0,2266.992,39967,1,31486.0,2266.992,50815,3,1
carre,1,53749.0,3869.928,413570,1,53749.0,3869.928,131721,1,53749.0,3869.928,59819,3,1
carre,1,107498.055,7739.860078125,288900,1,107498.055,7739.860078125,93530,1,107498.055,7739.860078125,120027,3,1
carre,1,22263.049,1602.939515625,280393,1,22263.049,1602.939515625,14116,1,22263.049,1602.939515625,16368,3,1
carre,1,22264.0,1603.008,270265,1,22264.0,1603.008,22978,1,22264.0,1603.008,15832,3,1
carre,1,22264.0,1603.008,532181,1,22264.0,1603.008,42348,1,22264.0,1603.008,23988,3,1
carre,1,53750.0,3870.0,187472,1,53750.0,3870.0,46040,1,53750.0,3870.0,45729,3,1
carre,1,53749.0,3869.928,317989,1,53749.0,3869.928,42500,1,53749.0,3869.928,44379,3,1
carre,1,22261.156,1602.80325,290835,1,22261.156,1602.80325,11854,1,22261.156,1602.80325,10726,3,1
carre,1,107498.1,7739.863312500001,178494,1,107498.1,7739.863312500001,108930,1,107498.1,7739.863312500001,102243,3,1
carre,1,89056.0,6412.032,173248,1,89056.0,6412.032,66852,1,89056.0,6412.032,59261,3,1
carre,1,107498.0,7739.856,106354,1,107498.0,7739.856,59414,1,107498.0,7739.856,105282,3,1
