map,feasibleBellman,lengthBellman,timeBellman,solvingTimeBellman,feasibleDijkstra,lengthDijkstra,timeDijkstra,solvingTimeDijkstra,feasibleAStar,lengthAStar,timeAStar,solvingTimeAStar,mode,valid
toulouse,1,12568.169,1249.3047198992977,539829817,1,12568.169,1249.3047198992977,12652587,1,12568.169,1249.3047198992977,9277790,0,1
toulouse,1,9989.076,1160.7157505331038,375352246,1,9989.076,1160.7157505331038,19339366,1,9989.076,1160.7157505331038,10591177,0,1
toulouse,1,5174.925,830.0210632038115,374889744,1,5174.925,830.0210632038115,9285991,1,5174.925,830.0210632038115,3273263,0,1
toulouse,1,8904.714,747.5973174266818,453788110,1,8904.714,747.5973174266818,12862176,1,8904.714,747.5973174266818,4080994,0,1
toulouse,1,12844.276,1163.2463096817557,503434342,1,12844.276,1163.2463096817557,12522925,1,12844.276,1163.2463096817557,11003187,0,1
toulouse,1,1353.0089,170.18606494903563,388694339,1,1353.0089,170.18606494903563,323335,1,1353.0089,170.18606494903563,405966,0,1
toulouse,0,-1,-1,18949097,0,-1,-1,17788,0,-1,-1,15594,0,1
toulouse,1,4229.2417,492.2569017284937,412562878,1,4229.2417,492.2569017284937,1160117,1,4229.2417,492.2569017284937,595082,0,1
toulouse,1,2959.6653,273.20223256519864,398415417,1,2959.6653,273.20223256519864,539891,1,2959.6653,273.20223256519864,185838,0,1
toulouse,1,8280.913,1061.1603776435854,410511654,1,8280.913,1061.1603776435854,9643936,1,8280.913,1061.1603776435854,3023935,0,1
toulouse,1,9732.897,1586.6683461742405,428948164,1,9732.897,1586.6683461742405,10031336,1,9732.897,1586.6683461742405,3507298,0,1
toulouse,0,-1,-1,369835893,0,-1,-1,15616123,0,-1,-1,27391068,0,1
toulouse,1,11286.581,1790.1458276029307,471085746,1,11286.581,1790.1458276029307,14717957,1,11286.581,1790.1458276029307,7253705,0,1
toulouse,1,11547.562,1987.2867948093408,582259332,1,11547.562,1987.2867948093408,9773649,1,11547.562,1987.2867948093408,3619316,0,1
toulouse,1,9195.354,1216.3863143081667,521691174,1,9195.354,1216.3863143081667,6716844,1,9195.354,1216.3863143081667,4746000,0,1
toulouse,1,9446.072,1242.0168072967522,436310047,1,9446.072,1242.0168072967522,12084395,1,9446.072,1242.0168072967522,5048293,0,1
toulouse,1,10326.581,1110.326208134242,369615614,1,10326.581,1110.326208134242,10906680,1,10326.581,1110.326208134242,4828035,0,1
toulouse,1,6425.54,986.8292849187847,419276111,1,6425.54,986.8292849187847,8563982,1,6425.54,986.8292849187847,4564344,0,1
toulouse,1,6987.6665,1168.0999357728956,442356384,1,6987.6665,1168.0999357728956,9318332,1,6987.6665,1168.0999357728956,3920289,0,1
toulouse,1,11667.597,1434.1938687388554,366203339,1,11667.597,1434.1938687388554,12619858,1,11667.597,1434.1938687388554,7589905,0,1
toulouse,1,4704.1855,1250.3637953033444,398128424,1,4704.1855,1250.3637953033444,4126914,1,4704.1855,1250.3637953033444,1892630,0,1
toulouse,1,14204.973,2281.087877157347,468641200,1,14204.973,2281.087877157347,12652818,1,14204.973,2281.087877157347,8527324,0,1
toulouse,1,9713.573,1197.7398803366254,471815151,1,9713.573,1197.7398803366254,13792425,1,9713.573,1197.7398803366254,5049065,0,1
toulouse,1,3937.9534,508.0836248722075,364519527,1,3937.9534,508.0836248722075,4659615,1,3937.9534,508.0836248722075,827787,0,1
toulouse,1,2604.772,389.97496370315554,427841351,1,2604.772,389.97496370315554,744146,1,2604.772,389.97496370315554,288346,0,1
toulouse,1,1196.5685,135.6466379814148,337473485,1,1196.5685,135.6466379814148,399537,1,1196.5685,135.6466379814148,198728,0,1
toulouse,1,7012.131,1088.092346040998,341434708,1,7012.131,1088.092346040998,12661853,1,7012.131,1088.092346040998,2745911,0,1
toulouse,1,7237.0327,810.3411456568582,550361570,1,7237.0327,810.3411456568582,5064289,1,7237.0327,810.3411456568582,1692267,0,1
toulouse,1,4087.1165,817.9780753951754,331169287,1,4087.1165,817.9780753951754,4664374,1,4087.1165,817.9780753951754,1483210,0,1
toulouse,1,3190.7053,523.624111533165,463253741,1,3190.7053,523.624111533165,466121,1,3190.7053,523.624111533165,491243,0,1
toulouse,1,8314.356,765.5410380110059,364427066,1,8314.356,765.5410380110059,12660061,1,8314.356,765.5410380110059,5498456,0,1
toulouse,1,4475.0386,776.7800231151583,354310517,1,4475.0386,776.7800231151583,3285374,1,4475.0386,776.7800231151583,1050855,0,1
