map,feasibleDijkstra,lengthDijkstra,timeDijkstra,solvingTimeDijkstra,feasibleAStar,lengthAStar,timeAStar,solvingTimeAStar,mode,valid
hg,1,53184.703,3759.216674226141,135733851,1,53184.703,3759.216674226141,61515841,0,1
hg,1,93731.86,5816.291030233828,77711638,1,93731.86,5816.291030233828,63598867,0,1
hg,1,21864.588,2689.186690089632,54861599,1,21864.588,2689.186690089632,30546776,0,1
hg,1,83305.0,4756.602962499037,78766312,1,83305.0,4756.602962499037,51840670,0,1
hg,1,9609.458,1585.9385546064364,8549654,1,9609.458,1585.9385546064364,6918594,0,1
hg,1,85557.0,7292.549248998099,74489622,1,85557.0,7292.549248998099,66740281,0,1
hg,1,21003.14,1591.473396159308,23141632,1,21003.14,1591.473396159308,6014356,0,1
hg,1,29771.74,2867.101780467717,38157623,1,29771.74,2867.101780467717,21349019,0,1
hg,1,33517.426,2502.5165677975247,18584632,1,33517.426,2502.5165677975247,7197126,0,1
hg,1,2805.0083,544.1952409106664,1296386,1,2805.0083,544.1952409106664,357096,0,1
hg,1,42622.785,3253.2536094029283,8616569,1,42622.785,3253.2536094029283,4156288,0,1
hg,1,43156.53,2635.290521923536,40539248,1,43156.53,2635.290521923536,5888332,0,1
hg,1,83364.195,4336.598975689161,32323720,1,83364.195,4336.598975689161,12591504,0,1
hg,1,21820.014,1386.6798904788036,51681729,1,21820.014,1386.6798904788036,23700706,0,1
hg,1,98375.66,6277.90009126855,64827849,1,98375.66,6277.90009126855,59354653,0,1
hg,1,13957.761,1271.3353318933766,35970514,1,13957.761,1271.3353318933766,17262454,0,1
hg,1,13021.482,1850.8247281780245,37860411,1,13021.482,1850.8247281780245,11066985,0,1
hg,1,40854.27,2640.8776832963254,33923776,1,40854.27,2640.8776832963254,12728181,0,1
hg,1,73048.25,6075.114188003814,86936585,1,73048.25,6075.114188003814,84343727,0,1
hg,1,11858.188,1755.660058691024,15580559,1,11858.188,1755.660058691024,6816570,0,1
hg,1,10412.931,492.8025311491458,3761075,1,10412.931,492.8025311491458,1063166,0,1
hg,1,45528.91,4219.359957122529,50174480,1,45528.91,4219.359957122529,28482662,0,1
hg,1,8932.478,957.101456571579,1572740,1,8932.478,957.101456571579,234544,0,1
hg,1,3013.339,271.8485305137633,517040,1,3013.339,271.8485305137633,129523,0,1
hg,1,35070.266,3199.7867129982524,50286305,1,35070.266,3199.7867129982524,38384426,0,1
hg,1,9169.133,880.4729018497463,14248755,1,9169.133,880.4729018497463,2637889,0,1
hg,1,21803.469,3239.9747510014936,37246704,1,21803.469,3239.9747510014936,18894894,0,1
hg,1,74725.945,4963.829701096674,78804715,1,74725.945,4963.829701096674,8981593,0,1
hg,1,22417.877,2017.901163731711,55087429,1,22417.877,2017.901163731711,25909746,0,1
hg,1,48687.223,2801.846096006124,56221930,1,48687.223,2801.846096006124,22254949,0,1
hg,0,-1,-1,91760,0,-1,-1,51424,0,1
hg,1,27443.064,2526.476538234167,24665659,1,27443.064,2526.476538234167,11407081,0,1
hg,1,26603.066,2145.514577512468,12093008,1,26603.066,2145.514577512468,4529731,0,1
hg,1,125597.52,5600.588448530327,80428046,1,125597.52,5600.588448530327,108691717,0,1
hg,1,30677.227,4372.104335711613,57840630,1,30677.227,4372.104335711613,32117043,0,1
hg,1,39377.7,3093.166362504789,57093375,1,39377.7,3093.166362504789,45278639,0,1
hg,1,10987.001,892.9560639038085,2418933,1,10987.001,892.9560639038085,770861,0,1
hg,1,94954.83,6709.980440422403,34200729,1,94954.83,6709.980440422403,28852635,0,1
hg,1,63684.46,5583.955363029761,66344275,1,63684.46,5583.955363029761,53933043,0,1
hg,1,29455.252,2188.792540986741,35297355,1,29455.252,2188.792540986741,10980271,0,1
hg,1,39668.164,2578.4742624068413,65126060,1,39668.164,2578.4742624068413,41958905,0,1
hg,1,49415.15,3482.8313409423827,49373659,1,49415.15,3482.8313409423827,7054526,0,1
hg,1,6205.3613,803.1043561467438,2398839,1,6205.3613,803.1043561467438,2059583,0,1
hg,1,15362.341,1237.328318856921,41942572,1,15362.341,1237.328318856921,6238170,0,1
hg,1,75330.71,4760.977435329666,34696697,1,75330.71,4760.977435329666,19087150,0,1
hg,1,95265.47,4868.03505059204,52512429,1,95265.47,4868.03505059204,35470561,0,1
hg,1,17643.521,1562.5748919976108,44485181,1,17643.521,1562.5748919976108,19123619,0,1
hg,1,65401.48,4246.5677169222145,65459191,1,65401.48,4246.5677169222145,11075817,0,1
hg,1,24916.727,2077.9008628256656,6149123,1,24916.727,2077.9008628256656,1304600,0,1
hg,1,40550.246,3340.9196537689477,39769107,1,40550.246,3340.9196537689477,28366532,0,1
hg,1,17748.354,2110.331462722505,24658253,1,17748.354,2110.331462722505,10237750,0,1
hg,1,106244.92,6595.884691507577,89632091,1,106244.92,6595.884691507577,110471876,0,1
hg,1,63063.84,4721.278898598682,67709038,1,63063.84,4721.278898598682,23444210,0,1
hg,1,7209.6587,483.0275138838631,14703384,1,7209.6587,483.0275138838631,4836057,0,1
hg,1,6735.8164,366.9262215103422,2257095,1,6735.8164,366.9262215103422,487053,0,1
hg,1,30203.08,2382.8754722018916,61536719,1,30203.08,2382.8754722018916,10582198,0,1
hg,1,41288.93,3205.968812990191,64412150,1,41288.93,3205.968812990191,7197217,0,1
hg,1,106287.62,7027.116333253178,80462888,1,106287.62,7027.116333253178,28603876,0,1
hg,1,32518.123,2071.3326760500495,61230344,1,32518.123,2071.3326760500495,7342106,0,1
hg,1,32416.047,2243.91896685573,61924559,1,32416.047,2243.91896685573,3621761,0,1
hg,1,39279.395,2289.5180205611528,60315136,1,39279.395,2289.5180205611528,27019673,0,1
hg,1,7435.7476,761.5801480162488,17552099,1,7435.7476,761.5801480162488,3333630,0,1
hg,1,3557.3342,616.1379365415579,3775208,1,3557.3342,616.1379365415579,1513294,0,1
hg,1,49991.94,4531.206394322803,72140237,1,49991.94,4531.206394322803,36857229,0,1
