map,feasibleDijkstra,lengthDijkstra,timeDijkstra,solvingTimeDijkstra,feasibleAStar,lengthAStar,timeAStar,solvingTimeAStar,mode,valid
toulouse,1,9684.298,1163.1763332417877,16245576,1,9684.298,1163.1763332417877,4359696,0,1
toulouse,1,4580.092,505.31838294819426,1877227,1,4580.092,505.31838294819426,457759,0,1
toulouse,1,12794.378,1669.948803390776,17866127,1,12794.378,1669.948803390776,10101408,0,1
toulouse,1,3537.2004,511.5818188915253,6845264,1,3537.2004,511.5818188915253,2327473,0,1
toulouse,1,3400.4854,321.49069594001776,2895293,1,3400.4854,321.49069594001776,547950,0,1
toulouse,1,6779.306,823.5612116701942,10631174,1,6779.306,823.5612116701942,2783361,0,1
toulouse,1,8888.981,1162.0642388542715,19831017,1,8888.981,1162.0642388542715,11496659,0,1
toulouse,1,4469.0737,587.2731692061425,6483957,1,4469.0737,587.2731692061425,1815389,0,1
toulouse,1,4361.867,934.6759811047147,9112805,1,4361.867,934.6759811047147,1554055,0,1
toulouse,1,2946.338,543.6785903549195,1681269,1,2946.338,543.6785903549195,466843,0,1
toulouse,1,4527.769,375.14050969886773,8589370,1,4527.769,375.14050969886773,6577105,0,1
toulouse,1,5920.8745,1063.0940163446155,9914192,1,5920.8745,1063.0940163446155,1546110,0,1
toulouse,1,5452.808,713.5769732608795,18090101,1,5452.808,713.5769732608795,2869746,0,1
toulouse,1,948.8556,247.09974681472778,546579,1,948.8556,247.09974681472778,238541,0,1
toulouse,1,7427.981,1249.2609855848043,10435356,1,7427.981,1249.2609855848043,2326556,0,1
toulouse,1,4285.0757,609.6149290862768,7919363,1,4285.0757,609.6149290862768,1459603,0,1
toulouse,1,4600.0767,559.9299100856781,6736448,1,4600.0767,559.9299100856781,1266416,0,1
toulouse,1,10012.392,1710.162439296723,19785756,1,10012.392,1710.162439296723,7482412,0,1
toulouse,1,7875.5522,795.4108593719817,13968748,1,7875.5522,795.4108593719817,6426124,0,1
toulouse,1,468.85794,56.26295230865479,218476,1,468.85794,56.26295230865479,104689,0,1
toulouse,1,4244.9688,430.76146279335035,6278356,1,4244.9688,430.76146279335035,1101003,0,1
toulouse,1,10182.648,1717.3833717621392,21128678,1,10182.648,1717.3833717621392,12216313,0,1
toulouse,1,8985.755,650.0261306932995,8576731,1,8985.755,650.0261306932995,1360312,0,1
toulouse,1,8730.334,791.8192422691072,14771804,1,8730.334,791.8192422691072,6390356,0,1
toulouse,1,8530.925,1374.3821828402629,20520255,1,8530.925,1374.3821828402629,4749308,0,1
toulouse,1,2331.4578,182.86479065322877,1049073,1,2331.4578,182.86479065322877,310480,0,1
toulouse,1,2636.4402,193.68066986846918,1191089,1,2636.4402,193.68066986846918,195836,0,1
toulouse,1,2763.729,751.0399770298002,1971161,1,2763.729,751.0399770298002,500984,0,1
toulouse,1,7361.781,551.3149021113259,5289172,1,7361.781,551.3149021113259,1768556,0,1
toulouse,1,2455.3667,174.7235198587691,2842883,1,2455.3667,174.7235198587691,139439,0,1
toulouse,0,-1,-1,121633,0,-1,-1,60503,0,1
toulouse,1,7636.193,1136.5437043933869,8227549,1,7636.193,1136.5437043933869,7355564,0,1
toulouse,1,2803.7837,235.85205511665347,982968,1,2803.7837,235.85205511665347,139874,0,1
toulouse,1,8805.555,1533.9140425006326,19819944,1,8805.555,1533.9140425006326,7822122,0,1
toulouse,1,10327.705,1000.1614134611403,15054191,1,10327.705,1000.1614134611403,8477077,0,1
toulouse,1,8055.407,673.5389379978178,10262452,1,8055.407,673.5389379978178,3943283,0,1
toulouse,1,9732.551,1179.619920098304,9121096,1,9732.551,1179.619920098304,6638559,0,1
toulouse,1,5546.485,1195.6661814487995,9854099,1,5546.485,1195.6661814487995,2325392,0,1
toulouse,1,2099.4043,195.16627022252774,3185088,1,2099.4043,195.16627022252774,746202,0,1
toulouse,1,9106.973,1688.3038279207774,15940974,1,9106.973,1688.3038279207774,6778907,0,1
toulouse,1,7142.966,833.4213563547139,18166395,1,7142.966,833.4213563547139,3719503,0,1
toulouse,1,1407.2654,159.54671217727656,509915,1,1407.2654,159.54671217727656,172135,0,1
toulouse,1,8480.785,1946.6367731928137,9872215,1,8480.785,1946.6367731928137,4003771,0,1
toulouse,1,1890.6455,845.9874141654968,1341733,1,1890.6455,845.9874141654968,471365,0,1
