map,feasibleDijkstra,lengthDijkstra,timeDijkstra,solvingTimeDijkstra,feasibleAStar,lengthAStar,timeAStar,solvingTimeAStar,mode,valid
fr,1,529289.44,37982.12440090747,3923826280,1,531754.94,34560.11746967941,5459418916,3,0
fr,1,413199.75,26090.592524244472,6730162883,1,413828.47,25290.231260805136,9627622277,3,0
