feasibleBellman,lengthBellman,timeBellman,solvingTimeBellman,feasibleDijkstra,lengthDijkstra,timeDijkstra,solvingTimeDijkstra,feasibleAStar,lengthAStar,timeAStar,solvingTimeAStar,mode
0,-1,-1,8,0,-1,-1,0,0,-1,-1,0,3
0,-1,-1,8,0,-1,-1,0,0,-1,-1,0,3
1,11834.82,1106.194595760891,553,1,11834.82,1106.194595760891,8,1,11834.82,1106.194595760891,17,3
1,6971.4736,1150.7680595512397,799,1,6971.4736,1150.7680595512397,3,1,6971.4736,1150.7680595512397,5,3
0,-1,-1,5,0,-1,-1,0,0,-1,-1,0,3
